Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PI) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:56  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PI","FLORESTA DO PIAUI","PAN","Vereador","0","0","0","0","1.779","0.000",
"PI","FLORIANO","PAN","Vereador","0","0","0","0","29.189","0.000",
"PI","FRANCINOPOLIS","PAN","Vereador","0","0","0","0","3.516","0.000",
"PI","FRANCISCO AYRES","PAN","Vereador","0","0","0","0","3.211","0.000",
"PI","FRANCISCO MACEDO","PAN","Vereador","0","0","0","0","1.542","0.000",
"PI","FRANCISCO SANTOS","PAN","Vereador","0","0","0","0","5.157","0.000",
"PI","FRONTEIRAS","PAN","Vereador","0","0","0","0","6.762","0.000",
"PI","GEMINIANO","PAN","Vereador","0","0","0","0","3.427","0.000",
"PI","GILBUES","PAN","Vereador","0","0","0","0","5.341","0.000",
"PI","GUADALUPE","PAN","Vereador","0","25","80","105","5.846","1.796",
"PI","GUARIBAS","PAN","Vereador","0","0","0","0","2.525","0.000",
"PI","SAO GONCALO DO PIAUI","PAN","Prefeito","0","0","0","0","2.957","0.000",
"PI","SAO JOAO DA CANABRAVA","PAN","Prefeito","0","0","0","0","2.940","0.000",
"PI","SAO JOAO DA FRONTEIRA","PAN","Prefeito","0","0","0","0","3.047","0.000",
"PI","SAO JOAO DA SERRA","PAN","Prefeito","0","0","0","0","4.651","0.000",
"PI","SAO JOAO DA VARJOTA","PAN","Prefeito","0","0","0","0","2.522","0.000",
"PI","SAO JOAO DO ARRAIAL","PAN","Prefeito","0","0","0","0","2.110","0.000",
"PI","SAO JOAO DO PIAUI","PAN","Prefeito","0","0","0","0","9.196","0.000",
"PI","SAO JOSE DO DIVINO","PAN","Prefeito","0","0","0","0","3.404","0.000",
"PI","SAO JOSE DO PEIXE","PAN","Prefeito","0","0","0","0","2.196","0.000",
"PI","SAO JOSE DO PIAUI","PAN","Prefeito","0","0","0","0","4.331","0.000",
"PI","SAO JULIAO","PAN","Prefeito","0","0","0","0","3.651","0.000",
"PI","SAO LOURENCO DO PIAUI","PAN","Prefeito","0","0","0","0","3.486","0.000",
