Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (MT) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:31:46  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"MT","VILA BELA DA SANTISSIMA TRINDADE","PAN","Vereador","0","0","0","0","6.611","0.000",
"MT","VILA RICA","PAN","Vereador","0","0","0","0","9.610","0.000",
"MT","ACORIZAL","PAN","Vereador","0","0","0","0","4.150","0.000",
"MT","AGUA BOA","PAN","Vereador","0","0","0","0","9.277","0.000",
"MT","ALTA FLORESTA","PAN","Vereador","0","0","0","0","26.458","0.000",
"MT","ALTO ARAGUAIA","PAN","Vereador","0","0","0","0","7.613","0.000",
"MT","ALTO GARCAS","PAN","Vereador","0","0","0","0","5.614","0.000",
"MT","ALTO PARAGUAI","PAN","Vereador","0","0","0","0","4.917","0.000",
"MT","ALTO TAQUARI","PAN","Vereador","0","0","0","0","3.625","0.000",
"MT","APIACAS","PAN","Vereador","0","0","0","0","4.075","0.000",
"MT","ARAGUAIANA","PAN","Vereador","0","0","0","0","2.139","0.000",
"MT","ARAGUAINHA","PAN","Vereador","0","0","0","0","913","0.000",
"MT","ARAPUTANGA","PAN","Vereador","0","0","0","0","8.296","0.000",
"MT","ARENAPOLIS","PAN","Vereador","0","0","0","0","5.917","0.000",
"MT","ARIPUANA","PAN","Vereador","0","0","0","0","8.120","0.000",
"MT","BARAO DE MELGACO","PAN","Vereador","0","7","79","86","4.745","1.812",
"MT","BARRA DO BUGRES","PAN","Vereador","0","0","0","0","16.005","0.000",
"MT","BARRA DO GARCAS","PAN","Vereador","0","0","0","0","30.579","0.000",
"MT","CARLINDA","PAN","Prefeito","0","0","0","0","6.047","0.000",
"MT","CASTANHEIRA","PAN","Prefeito","0","0","0","0","4.263","0.000",
"MT","CHAPADA DOS GUIMARAES","PAN","Prefeito","0","0","0","0","9.471","0.000",
