Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (BA) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:24:55  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"BA","BARRA DO MENDES","PAN","Vereador","0","0","0","0","8.154","0.000",
"BA","BARRA DO ROCHA","PAN","Vereador","0","0","0","0","3.985","0.000",
"BA","BARREIRAS","PAN","Vereador","0","0","0","0","57.536","0.000",
"BA","BARRO ALTO","PAN","Vereador","0","0","0","0","7.256","0.000",
"BA","BARROCAS","PAN","Vereador","0","0","0","0","7.813","0.000",
"BA","BELMONTE","PAN","Vereador","0","0","0","0","10.864","0.000",
"BA","BELO CAMPO","PAN","Vereador","0","0","0","0","10.065","0.000",
"BA","BIRITINGA","PAN","Vereador","0","0","0","0","8.289","0.000",
"BA","BOA NOVA","PAN","Vereador","0","0","0","0","8.607","0.000",
"BA","BOA VISTA DO TUPIM","PAN","Vereador","0","0","0","0","10.702","0.000",
"BA","BOM JESUS DA LAPA","PAN","Vereador","0","0","0","0","28.036","0.000",
"BA","BOM JESUS DA SERRA","PAN","Vereador","0","0","0","0","5.038","0.000",
"BA","BONINAL","PAN","Vereador","0","0","0","0","6.814","0.000",
"BA","BONITO","PAN","Vereador","0","0","0","0","7.063","0.000",
"BA","BOQUIRA","PAN","Vereador","0","0","0","0","12.175","0.000",
"BA","BOTUPORA","PAN","Vereador","0","0","0","0","6.208","0.000",
"BA","BREJOES","PAN","Vereador","0","0","0","0","7.907","0.000",
"BA","BREJOLANDIA","PAN","Vereador","0","0","0","0","6.283","0.000",
"BA","BROTAS DE MACAUBAS","PAN","Vereador","0","0","0","0","6.851","0.000",
"BA","BRUMADO","PAN","Vereador","0","0","0","0","33.785","0.000",
"BA","BUERAREMA","PAN","Vereador","0","0","0","0","9.257","0.000",
"BA","BURITIRAMA","PAN","Vereador","0","0","0","0","9.128","0.000",
"BA","CAATIBA","PAN","Vereador","0","0","0","0","4.371","0.000",
"BA","CABACEIRAS DO PARAGUACU","PAN","Vereador","0","0","0","0","9.115","0.000",
"BA","CACHOEIRA","PAN","Vereador","0","195","511","706","17.949","3.933",
"BA","CACULE","PAN","Vereador","0","0","0","0","12.002","0.000",
"BA","CAEM","PAN","Vereador","0","0","0","0","6.426","0.000",
"BA","CAETANOS","PAN","Vereador","0","0","0","0","5.331","0.000",
"BA","CAETITE","PAN","Vereador","0","0","0","0","26.311","0.000",
"BA","CAFARNAUM","PAN","Vereador","0","0","0","0","8.807","0.000",
