Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (SP) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:41:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"SP","NOVA ALIANCA","PAN","Vereador","0","0","0","0","3.602","0.000",
"SP","NOVA CAMPINA","PAN","Vereador","0","0","0","0","5.111","0.000",
"SP","NOVA CANAA PAULISTA","PAN","Vereador","0","0","0","0","1.746","0.000",
"SP","NOVA CASTILHO","PAN","Vereador","0","0","0","0","1.023","0.000",
"SP","NOVA GRANADA","PAN","Vereador","0","0","0","0","11.132","0.000",
"SP","NOVA GUATAPORANGA","PAN","Vereador","0","0","0","0","1.483","0.000",
"SP","NOVA INDEPENDENCIA","PAN","Vereador","0","0","0","0","1.641","0.000",
"SP","NOVA LUZITANIA","PAN","Vereador","0","0","0","0","2.041","0.000",
"SP","NOVAIS","PAN","Vereador","0","0","0","0","2.522","0.000",
"SP","NOVO HORIZONTE","PAN","Vereador","0","0","0","0","20.029","0.000",
"SP","NUPORANGA","PAN","Vereador","0","0","0","0","4.568","0.000",
"SP","OCAUCU","PAN","Vereador","0","0","0","0","2.666","0.000",
"SP","OLIMPIA","PAN","Vereador","0","0","0","0","27.663","0.000",
"SP","ONDA VERDE","PAN","Vereador","0","0","0","0","2.794","0.000",
"SP","ORIENTE","PAN","Vereador","0","0","0","0","4.236","0.000",
"SP","ORLANDIA","PAN","Vereador","0","0","0","0","22.089","0.000",
"SP","OSASCO","PAN","Vereador","0","455","3,292","3,747","386.552","0.969",
"SP","OSCAR BRESSANE","PAN","Vereador","0","0","0","0","1.929","0.000",
"SP","OSVALDO CRUZ","PAN","Vereador","0","0","0","0","18.028","0.000",
"SP","OURINHOS","PAN","Vereador","0","0","0","0","54.050","0.000",
