Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (RN) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:37:56  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"RN","RIACHO DE SANTANA","PAN","Vereador","0","0","0","0","2.686","0.000",
"RN","RIACHUELO","PAN","Vereador","0","0","0","0","4.367","0.000",
"RN","RIO DO FOGO","PAN","Vereador","0","0","0","0","6.959","0.000",
"RN","RODOLFO FERNANDES","PAN","Vereador","0","0","0","0","3.513","0.000",
"RN","TIMBAUBA DOS BATISTAS","PAN","Vereador","0","0","0","0","1.874","0.000",
"RN","TOUROS","PAN","Vereador","0","0","0","0","15.541","0.000",
"RN","TRIUNFO POTIGUAR","PAN","Vereador","0","0","0","0","3.072","0.000",
"RN","UMARIZAL","PAN","Vereador","0","0","0","0","7.472","0.000",
"RN","UPANEMA","PAN","Vereador","0","0","0","0","7.672","0.000",
"RN","VARZEA","PAN","Vereador","0","0","0","0","3.285","0.000",
"RN","VENHA VER","PAN","Vereador","0","0","0","0","2.405","0.000",
"RN","VERA CRUZ","PAN","Vereador","0","0","0","0","6.635","0.000",
"RN","VILA FLOR","PAN","Vereador","0","0","0","0","1.848","0.000",
"RN","ACARI","PAN","Vereador","0","0","0","0","7.422","0.000",
"RN","AFONSO BEZERRA","PAN","Vereador","0","0","0","0","7.633","0.000",
"RN","AGUA NOVA","PAN","Vereador","0","0","0","0","1.816","0.000",
"RN","ALEXANDRIA","PAN","Vereador","0","0","0","0","8.202","0.000",
"RN","ALMINO AFONSO","PAN","Vereador","0","0","0","0","4.310","0.000",
"RN","ALTO DO RODRIGUES","PAN","Vereador","0","0","0","0","7.450","0.000",
"RN","ANGICOS","PAN","Vereador","0","0","0","0","7.748","0.000",
"RN","ANTONIO MARTINS","PAN","Vereador","0","0","0","0","4.905","0.000",
"RN","APODI","PAN","Vereador","0","0","0","0","21.318","0.000",
"RN","AREIA BRANCA","PAN","Vereador","0","0","0","0","17.099","0.000",
"RN","ARES","PAN","Vereador","0","0","0","0","8.225","0.000",
"RN","ASSU","PAN","Vereador","0","9","0","9","29.119","0.031",
"RN","BAIA FORMOSA","PAN","Vereador","0","0","0","0","5.476","0.000",
"RN","BARAUNA","PAN","Vereador","0","0","0","0","11.377","0.000",
"RN","BARCELONA","PAN","Vereador","0","0","0","0","3.221","0.000",
"RN","BENTO FERNANDES","PAN","Vereador","0","0","0","0","3.323","0.000",
"RN","BOA SAUDE","PAN","Vereador","0","0","0","0","5.147","0.000",
"RN","BODO","PAN","Vereador","0","0","0","0","2.105","0.000",
"RN","BOM JESUS","PAN","Vereador","0","0","0","0","6.375","0.000",
"RN","BREJINHO","PAN","Vereador","0","0","0","0","6.589","0.000",
"RN","CAICARA DO NORTE","PAN","Vereador","0","0","0","0","4.054","0.000",
"RN","CAICARA DO RIO DO VENTO","PAN","Vereador","0","0","0","0","3.106","0.000",
"RN","CAICO","PAN","Vereador","0","0","0","0","34.749","0.000",
"RN","CAMPO GRANDE","PAN","Vereador","0","1","0","1","6.566","0.015",
"RN","CAMPO REDONDO","PAN","Vereador","0","8","96","104","6.259","1.662",
"RN","CANGUARETAMA","PAN","Vereador","0","0","0","0","16.183","0.000",
"RN","CARAUBAS","PAN","Vereador","1","23","613","636","13.367","4.758",
"RN","CARNAUBA DOS DANTAS","PAN","Vereador","0","0","0","0","4.801","0.000",
"RN","CARNAUBAIS","PAN","Vereador","0","0","0","0","6.737","0.000",
"RN","CEARA MIRIM","PAN","Vereador","0","115","458","573","33.541","1.708",
"RN","CERRO-CORA","PAN","Vereador","0","0","0","0","5.980","0.000",
"RN","CORONEL EZEQUIEL","PAN","Vereador","0","0","9","9","3.394","0.265",
"RN","CORONEL JOAO PESSOA","PAN","Vereador","0","0","0","0","3.006","0.000",
"RN","CRUZETA","PAN","Vereador","0","0","0","0","5.603","0.000",
"RN","CURRAIS NOVOS","PAN","Vereador","0","0","0","0","24.798","0.000",
"RN","DOUTOR SEVERIANO","PAN","Vereador","0","0","0","0","4.360","0.000",
"RN","ENCANTO","PAN","Vereador","0","0","0","0","3.132","0.000",
"RN","EQUADOR","PAN","Vereador","0","0","0","0","3.587","0.000",
"RN","ESPIRITO SANTO","PAN","Vereador","0","0","0","0","5.469","0.000",
"RN","EXTREMOZ","PAN","Vereador","0","62","344","406","13.538","2.999",
"RN","FELIPE GUERRA","PAN","Vereador","0","0","0","0","4.970","0.000",
"RN","FERNANDO PEDROSA","PAN","Vereador","0","0","0","0","2.382","0.000",
"RN","FLORANIA","PAN","Vereador","0","21","132","153","6.411","2.387",
"RN","FRANCISCO DANTAS","PAN","Vereador","0","0","0","0","2.416","0.000",
"RN","FRUTUOSO GOMES","PAN","Vereador","0","0","0","0","3.175","0.000",
"RN","GALINHOS","PAN","Vereador","0","2","0","2","1.925","0.104",
