Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (ES) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:25:48  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"ES","IRUPI","PAN","Prefeito","0","0","0","0","6.195","0.000",
"ES","ITAPEMIRIM","PAN","Prefeito","0","0","0","0","18.917","0.000",
"ES","ITARANA","PAN","Prefeito","0","0","0","0","7.452","0.000",
"ES","IUNA","PAN","Prefeito","0","0","0","0","15.620","0.000",
"ES","JAGUARE","PAN","Prefeito","0","0","0","0","13.075","0.000",
"ES","JOAO NEIVA","PAN","Prefeito","0","0","0","0","10.010","0.000",
"ES","LARANJA DA TERRA","PAN","Prefeito","0","0","0","0","7.412","0.000",
"ES","LINHARES","PAN","Prefeito","0","0","0","0","68.589","0.000",
"ES","MANTENOPOLIS","PAN","Prefeito","0","0","0","0","6.966","0.000",
"ES","MARATAIZES","PAN","Prefeito","0","0","6,673","6,673","18.204","36.657",
"ES","MARECHAL FLORIANO","PAN","Prefeito","0","0","0","0","8.565","0.000",
"ES","MIMOSO DO SUL","PAN","Prefeito","0","0","0","0","15.942","0.000",
"ES","MONTANHA","PAN","Prefeito","0","0","0","0","9.669","0.000",
"ES","MUCURICI","PAN","Prefeito","0","0","0","0","3.661","0.000",
"ES","MUNIZ FREIRE","PAN","Prefeito","0","0","0","0","11.131","0.000",
"ES","NOVA VENECIA","PAN","Prefeito","0","0","0","0","23.552","0.000",
"ES","PANCAS","PAN","Prefeito","0","0","0","0","11.786","0.000",
"ES","PEDRO CANARIO","PAN","Prefeito","0","0","0","0","11.232","0.000",
"ES","PIUMA","PAN","Prefeito","0","0","0","0","9.302","0.000",
"ES","PONTO BELO","PAN","Prefeito","0","0","0","0","4.653","0.000",
"ES","PRESIDENTE KENNEDY","PAN","Prefeito","0","0","0","0","6.621","0.000",
"ES","RIO BANANAL","PAN","Prefeito","0","0","0","0","10.998","0.000",
"ES","FUNDAO","PC do B","Prefeito","0","0","0","0","9.047","0.000",
"ES","GOVERNADOR LINDENBERG","PC do B","Prefeito","0","0","0","0","6.393","0.000",
"ES","GUACUI","PC do B","Prefeito","0","0","0","0","15.183","0.000",
"ES","GUARAPARI","PC do B","Prefeito","0","0","0","0","53.797","0.000",
"ES","IBATIBA","PC do B","Prefeito","0","0","0","0","12.965","0.000",
"ES","IBITIRAMA","PC do B","Prefeito","0","0","0","0","5.724","0.000",
"ES","ICONHA","PC do B","Prefeito","0","0","0","0","8.597","0.000",
"ES","IRUPI","PC do B","Prefeito","0","0","0","0","6.195","0.000",
"ES","ITAPEMIRIM","PC do B","Prefeito","0","0","0","0","18.917","0.000",
"ES","ITARANA","PC do B","Prefeito","0","0","0","0","7.452","0.000",
"ES","IUNA","PC do B","Prefeito","0","0","0","0","15.620","0.000",
"ES","JAGUARE","PC do B","Prefeito","0","0","0","0","13.075","0.000",
"ES","JOAO NEIVA","PC do B","Prefeito","0","0","0","0","10.010","0.000",
"ES","LARANJA DA TERRA","PC do B","Prefeito","0","0","0","0","7.412","0.000",
"ES","LINHARES","PC do B","Prefeito","0","0","0","0","68.589","0.000",
"ES","MANTENOPOLIS","PC do B","Prefeito","0","0","0","0","6.966","0.000",
"ES","MARATAIZES","PC do B","Prefeito","0","0","180","180","18.204","0.989",
"ES","MARECHAL FLORIANO","PC do B","Prefeito","0","0","0","0","8.565","0.000",
"ES","MIMOSO DO SUL","PC do B","Prefeito","0","0","0","0","15.942","0.000",
"ES","MONTANHA","PC do B","Prefeito","0","0","0","0","9.669","0.000",
"ES","MUCURICI","PC do B","Prefeito","0","0","0","0","3.661","0.000",
"ES","MUNIZ FREIRE","PC do B","Prefeito","0","0","0","0","11.131","0.000",
"ES","NOVA VENECIA","PC do B","Prefeito","0","0","0","0","23.552","0.000",
"ES","PANCAS","PC do B","Prefeito","0","0","0","0","11.786","0.000",
"ES","PEDRO CANARIO","PC do B","Prefeito","0","0","0","0","11.232","0.000",
"ES","PIUMA","PC do B","Prefeito","0","0","0","0","9.302","0.000",
"ES","PONTO BELO","PC do B","Prefeito","0","0","0","0","4.653","0.000",
"ES","PRESIDENTE KENNEDY","PC do B","Prefeito","0","0","0","0","6.621","0.000",
"ES","ITARANA","PC do B","Vereador","0","0","0","0","7.556","0.000",
"ES","IUNA","PC do B","Vereador","0","0","0","0","16.461","0.000",
"ES","JAGUARE","PC do B","Vereador","0","0","0","0","13.426","0.000",
"ES","JOAO NEIVA","PC do B","Vereador","0","0","0","0","10.279","0.000",
"ES","LARANJA DA TERRA","PC do B","Vereador","0","0","0","0","7.643","0.000",
"ES","LINHARES","PC do B","Vereador","0","13","173","186","70.496","0.264",
"ES","MANTENOPOLIS","PC do B","Vereador","0","0","0","0","7.455","0.000",
"ES","MARATAIZES","PC do B","Vereador","0","16","506","522","18.732","2.787",
"ES","MARECHAL FLORIANO","PC do B","Vereador","0","0","0","0","8.931","0.000",
"ES","MIMOSO DO SUL","PC do B","Vereador","0","0","0","0","16.446","0.000",
"ES","MONTANHA","PC do B","Vereador","0","2","110","112","10.272","1.090",
"ES","MUCURICI","PC do B","Vereador","0","0","0","0","3.742","0.000",
"ES","MUNIZ FREIRE","PC do B","Vereador","0","0","0","0","11.591","0.000",
"ES","NOVA VENECIA","PC do B","Vereador","0","0","0","0","24.639","0.000",
"ES","RIO BANANAL","PC do B","Prefeito","0","0","0","0","10.998","0.000",
"ES","SANTA LEOPOLDINA","PC do B","Prefeito","0","0","0","0","7.479","0.000",
"ES","SANTA MARIA DO JETIBA","PC do B","Prefeito","0","0","0","0","18.040","0.000",
"ES","SANTA TERESA","PC do B","Prefeito","0","0","0","0","9.993","0.000",
"ES","SAO DOMINGOS","PC do B","Prefeito","0","0","0","0","4.714","0.000",
"ES","SAO GABRIEL DA PALHA","PC do B","Prefeito","0","0","0","0","16.767","0.000",
"ES","SAO MATEUS","PC do B","Prefeito","0","0","0","0","48.076","0.000",
"ES","SAO ROQUE DO CANAA","PC do B","Prefeito","0","0","0","0","6.629","0.000",
"ES","SOORETAMA","PC do B","Prefeito","0","0","0","0","11.183","0.000",
"ES","VARGEM ALTA","PC do B","Prefeito","0","0","0","0","10.265","0.000",
"ES","VENDA NOVA DO IMIGRANTE","PC do B","Prefeito","0","0","0","0","10.288","0.000",
"ES","VILA PAVAO","PC do B","Prefeito","0","0","0","0","5.750","0.000",
"ES","VILA VALERIO","PC do B","Prefeito","0","0","0","0","8.904","0.000",
"ES","VILA VELHA","PC do B","Prefeito","0","0","0","0","190.230","0.000",
"ES","VITORIA","PC do B","Prefeito","0","0","0","0","183.376","0.000",
"ES","ALEGRE","PC do B","Prefeito","0","0","0","0","18.718","0.000",
"ES","ARACRUZ","PC do B","Prefeito","0","0","0","0","39.003","0.000",
"ES","BOA ESPERANCA","PC do B","Prefeito","0","0","0","0","8.824","0.000",
