Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (GOIAS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:49:06  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","GO","ALTO PARAISO","PFL","25604","ADILSON ORLANDO PAULINO","117","Suplente","3.514","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PSB","40140","ÁLAN GONÇALVES BARBOSA","188","Eleito","5.646","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PT","13000","ALESSANDRO SIMON DE MORAIS","6","Não eleito","0.180","(sem coligação)",
"Vereador","GO","ALTO PARAISO","PSB","40007","ANDRÉ LUIZ BIANCCHI FERRAZ","41","Suplente","1.231","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PSDB","45777","ARISTÉIA AVELINO DO NASCIMENTO SANTOS","191","Eleito","5.736","PDT / PTB / PL / PSDB",
"Vereador","GO","ALTO PARAISO","PMDB","15123","CARLOS CESAR MARIANO DE SOUZA","69","Suplente","2.072","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PT","13013","CARLOS EUGÊNIO RIBEIRO","26","Não eleito","0.781","(sem coligação)",
"Vereador","GO","ALTO PARAISO","PHS","31631","CERISVALDO SERAFIM DOS REIS","31","Não eleito","0.931","(sem coligação)",
"Vereador","GO","ALTO PARAISO","PV","43000","EDUARDO ESTELLITA CAVALCANTI PESSÔA","137","Eleito por Média","4.114","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PMDB","15555","ETERLON PEREIRA BARBOSA","229","Eleito","6.877","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PT","13123","GILMAN BATISTA DA SILVA","3","Não eleito","0.090","(sem coligação)",
"Vereador","GO","ALTO PARAISO","PFL","25777","HELENA MARIA DA CONCEIÇÃO GOMES","145","Eleito","4.354","PP / PMDB / PFL / PSB / PV",
"Vereador","GO","ALTO PARAISO","PL","22355","JÂNIO PAIXÃO LOPES","43","Suplente","1.291","PDT / PTB / PL / PSDB",
"Vereador","GO","ALTO PARAISO","PPS","23456","JOANA DOMINGUES COSTA","98","Não eleito","2.943","(sem coligação)",
"Vereador","GO","ALTO PARAISO","PL","22322","JOÃO AMBRÓSIO RIBEIRO CAMPOS","2","Suplente","0.060","PDT / PTB / PL / PSDB",
"Vereador","GO","ALTO PARAISO","PDT","12122","JOÃO DIAS PEREIRA","102","Suplente","3.063","PDT / PTB / PL / PSDB",
"Vereador","GO","ALTO PARAISO","PSDB","45666","JOÃO LUIZ RODRIGUES DOS SANTOS","190","Eleito","5.706","PDT / PTB / PL / PSDB",
"Vereador","GO","ALTO PARAISO","PSDB","45555","JOÃO RIBEIRO MARINHO","152","Suplente","4.565","PDT / PTB / PL / PSDB",
"Vereador","GO","ANICUNS","PT","13130","MARLENE MARIA DE PAULA AVELAR","65","Não eleito","0.513","(sem coligação)",
"Vereador","GO","ANICUNS","PSDB","45678","MILTON JOSE MOREIRA","389","Suplente","3.069","PSB / PSDB",
"Vereador","GO","ANICUNS","PSDB","45640","NADYLA GENOVEVA MENDES SALMAN MUSSALAM","27","Suplente","0.213","PSB / PSDB",
"Vereador","GO","ANICUNS","PSB","40140","OTANIEL BRAZ DE PAULA","669","Eleito","5.278","PSB / PSDB",
"Vereador","GO","ANICUNS","PMDB","15111","PAULO SERGIO FELICIO","114","Suplente","0.899","PDT / PMDB / PC do B / PT do B",
"Vereador","GO","ANICUNS","PP","11234","RANGELL HIPÓLITO DA CUNHA","281","Suplente","2.217","PP / PTB / PPS",
"Vereador","GO","ANICUNS","PSB","40888","ROGERIO GOMES MARANHAO","234","Suplente","1.846","PSB / PSDB",
"Vereador","GO","ANICUNS","PT","13123","RUBENS LEMOS LEAL","110","Não eleito","0.868","(sem coligação)",
"Vereador","GO","ANICUNS","PL","22601","RUI BARBOSA DE MORAIS","141","Suplente","1.112","(sem coligação)",
"Vereador","GO","ANICUNS","PL","22133","SOLANGE MARIA DAS GRAÇAS DE MORAIS","82","Suplente","0.647","(sem coligação)",
"Vereador","GO","ANICUNS","PL","22680","TÂNIA MARIA DE SOUSA CARVALHO","152","Suplente","1.199","(sem coligação)",
"Vereador","GO","ANICUNS","PMDB","15155","TEREZA VIEIRA DA SILVA CARVALHO","88","Suplente","0.694","PDT / PMDB / PC do B / PT do B",
"Vereador","GO","ANICUNS","PL","22111","VALDIVINO CALDEIRA DOS SANTOS","129","Suplente","1.018","(sem coligação)",
"Vereador","GO","ANICUNS","PSDB","45650","VALDOMIRO DA CUNHA FERREIRA","104","Suplente","0.820","PSB / PSDB",
"Vereador","GO","ANICUNS","PL","22222","VANDERLEY DE PAULA BUENO","133","Suplente","1.049","(sem coligação)",
"Vereador","GO","ANICUNS","PP","11231","WALTER PINTO DE FARIA","33","Suplente","0.260","PP / PTB / PPS",
"Vereador","GO","ANICUNS","PL","22369","WANDELMIR ALVES MARCELINO","196","Suplente","1.546","(sem coligação)",
"Vereador","GO","ANICUNS","PSB","40111","WELLINGTON DA ROCHA PEREIRA","330","Suplente","2.603","PSB / PSDB",
"Vereador","GO","ANICUNS","PP","11555","WELLINGTON LOPES DA SILVA","103","Suplente","0.813","PP / PTB / PPS",
"Vereador","GO","ANICUNS","PT","13013","WELLINGTON RODRIGUES DE AGUIAR","21","Não eleito","0.166","(sem coligação)",
"Vereador","GO","ANICUNS","PT do B","70111","WESEM CLEVER DA SILVA","228","Suplente","1.799","PDT / PMDB / PC do B / PT do B",
"Vereador","GO","ANICUNS","PP","11111","WILMAR ROSA DA SILVA","395","Eleito por Média","3.116","PP / PTB / PPS",
"Vereador","GO","APARECIDA DE GOIANIA","PHS","31222","ABEDNEGO DIAS DE SOUSA","121","Suplente","0.073","/ PL / PHS",
"Vereador","GO","APARECIDA DE GOIANIA","PP","11567","ABERALDO CARRIJO DE SOUSA","236","Suplente","0.143","/ PP / PDT",
