Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (CEARA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:47:58  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","CE","ARACATI","PP","11111","ALDISIO VALENTE DA SILVA","337","Suplente","0.921","PP / PFL / PTC",
"Vereador","CE","ARACATI","PSB","40456","ALEXANDRE DA COSTA SILVA","23","Suplente","0.063","PT / PMDB / PSC / PHS / PSB / PV / PSDB",
"Vereador","CE","ARACATI","PMN","33520","ANTONIO CARLOS FACUNDO DE OLIVEIRA","31","Não eleito","0.085","(sem coligação)",
"Vereador","CE","ARACATI","PHS","31111","ANTONIO FABIO BRAVO DE OLIVEIRA","1,957","Eleito","5.348","PT / PMDB / PSC / PHS / PSB / PV / PSDB",
"Vereador","CE","ARACATI","PTB","14114","ANTONIO KLEBER PINTO GONDIM","242","Suplente","0.661","PTB / PSL / PL / PC do B",
"Vereador","CE","ARACATI","PPS","23000","ANTONIO MARCOS DE SOUZA MONTEIRO","793","Suplente","2.167","PDT / PPS",
"Vereador","CE","ARACATI","PL","22555","ARNALDO JOSE CARDOSO NOGUEIRA","420","Suplente","1.148","PTB / PSL / PL / PC do B",
"Vereador","CE","ARACATI","PDT","12606","CARLITO MANUEL DE LIMA","29","Suplente","0.079","PDT / PPS",
"Vereador","CE","ARACATI","PPS","23234","CLAUDIO ALVES PINTO","14","Suplente","0.038","PDT / PPS",
"Vereador","CE","ARACATI","PSB","40123","CRISANTO SOUZA DAMASCENO","1,604","Eleito","4.384","PT / PMDB / PSC / PHS / PSB / PV / PSDB",
"Vereador","CE","ARACATI","PP","11200","EDILSON FERREIRA DA COSTA","1,626","Eleito","4.444","PP / PFL / PTC",
"Vereador","CE","BARREIRA","PL","22444","GIZELDA JULIAO DA SILVA","145","Suplente","1.207","PMDB / PL / PSDB",
"Vereador","CE","BARREIRA","PRP","44444","HELIO RODRIGUES TORRES","93","Suplente","0.774","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PPS","23333","ITERLANIA AMARO SANTIAGO","39","Suplente","0.325","PPS / PDT / PTB",
"Vereador","CE","BARREIRA","PMDB","15800","JOAO BATISTA OLIVEIRA NASCIMENTO","71","Suplente","0.591","PMDB / PL / PSDB",
"Vereador","CE","BARREIRA","PP","11333","JOAO MARTINS DA SILVA","540","Eleito","4.496","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PHS","31113","JOSE AMILTON MARTINS","31","Não eleito","0.258","PHS / PTC",
"Vereador","CE","BARREIRA","PL","22333","JOSE EDIVAL OLIVEIRA SANTOS","187","Suplente","1.557","PMDB / PL / PSDB",
"Vereador","CE","BARREIRA","PFL","25621","JOSE JOAQUIM DE FREITAS","549","Eleito","4.571","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PP","11222","JOSE LUIS BRAGA JACO","269","Suplente","2.240","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PP","11111","JOSE MAIA RAMOS","337","Suplente","2.806","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PHS","31999","JOSE MARCOS DO NASCIMENTO","29","Não eleito","0.241","PHS / PTC",
"Vereador","CE","BARREIRA","PMDB","15555","JOSE MARCULINO DO NASCIMENTO","243","Suplente","2.023","PMDB / PL / PSDB",
"Vereador","CE","BARREIRA","PFL","25660","JOSE ROBECIO DE SOUSA","542","Eleito","4.513","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PSDB","45555","JOSE ROMAO SOBRINHO","546","Suplente","4.546","PMDB / PL / PSDB",
"Vereador","CE","BARREIRA","PTB","14789","JOSE WELLINGTON GOMES ARAUJO","73","Suplente","0.608","PPS / PDT / PTB",
"Vereador","CE","BARREIRA","PTC","36456","MARIA CARVALHO DE BARROS","4","Não eleito","0.033","PHS / PTC",
"Vereador","CE","BARREIRA","PHS","31456","MARIA JOSE DE JESUS DE LIMA","211","Não eleito","1.757","PHS / PTC",
"Vereador","CE","BARREIRA","PTB","14234","MARIA NAIR DE LIMA","273","Suplente","2.273","PPS / PDT / PTB",
"Vereador","CE","BARREIRA","PTC","36036","OLAVO JOSE DE LIMA","12","Não eleito","0.100","PHS / PTC",
"Vereador","CE","BARREIRA","PPS","23123","RAIMUNDO AMARO MARTINS","66","Suplente","0.550","PPS / PDT / PTB",
"Vereador","CE","BARREIRA","PPS","23567","RAIMUNDO EVANILDO  MAIA","90","Suplente","0.749","PPS / PDT / PTB",
"Vereador","CE","BARREIRA","PHS","31567","RAIMUNDO PEREIRA DIOGO","6","Não eleito","0.050","PHS / PTC",
"Vereador","CE","BARREIRA","PP","11456","RAIMUNDO ROCHA LIMA","425","Suplente","3.539","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PDT","12222","REGINA CELIA RODRIGUES DA SILVA","333","Suplente","2.773","PPS / PDT / PTB",
"Vereador","CE","BARREIRA","PT","13000","ROSILANGE ALVES DE LIMA COSTA DO NASCIMENTO","403","Suplente","3.356","PT / PFL / PP / PV / PRP",
"Vereador","CE","BARREIRA","PSDB","45678","VALDECI RAULINO DO NASCIMENTO","549","Eleito","4.571","PMDB / PL / PSDB",
"Vereador","CE","BARRO","PFL","25611","ANTÔNIO FEITOSA NETO","419","Suplente","3.309","PFL / PDT / PMDB / PSB / PP / PHS / PSDB",
"Vereador","CE","BARRO","PDT","12345","CLOVES FERREIRA DA SILVA","524","Suplente","4.138","PFL / PDT / PMDB / PSB / PP / PHS / PSDB",
"Vereador","CE","BARRO","PPS","23623","ELDON BANDEIRA DE ALMEIDA","647","Eleito por Média","5.109","PPS / PSC / PRP / PTB / PL",
"Vereador","CE","BARRO","PPS","23666","EMANOEL AYRLON PEREIRA DAS NEVES","951","Eleito","7.510","PPS / PSC / PRP / PTB / PL",
"Vereador","CE","BARRO","PP","11223","FRANCISCA RUFINO PINHEIRO OLIVEIRA","588","Eleito","4.643","PFL / PDT / PMDB / PSB / PP / PHS / PSDB",
"Vereador","CE","BARRO","PSB","40111","FRANCISCO BEZERRA SILVA","435","Suplente","3.435","PFL / PDT / PMDB / PSB / PP / PHS / PSDB",
"Vereador","CE","ACARAPE","PRP","44777","FRANCISCO MARCOS SOUZA BESERRA","44","Suplente","0.557","PSC / PRP / PSDB",
"Vereador","CE","ACARAPE","PT","13123","FRANCISCO MARTINS DE QUEIROZ","59","Não eleito","0.747","PMDB / PT / PMN",
"Vereador","CE","ACARAPE","PSDB","45333","FRANCISCO RAMOS DE OLIVEIRA","11","Suplente","0.139","PSC / PRP / PSDB",
"Vereador","CE","ACARAPE","PP","11117","FRANCISCO SAMPAIO DA SILVA FILHO","19","Não eleito","0.241","(sem coligação)",
"Vereador","CE","ACARAPE","PRP","44666","GERARDO MEDEIROS BESERRA","86","Suplente","1.089","PSC / PRP / PSDB",
