Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ALAGOAS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
25/04/2009 - 20:35:53  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","AL","ANADIA","PPS","23666","GLENIO SANTANA ARAÚJO EPIFÂNIO","93","Suplente","1.030","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PPS","23456","IVANILDO GOMES TENÓRIO","178","Suplente","1.971","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PDT","12333","JARBAS ALMEIDA ROCHA","247","Suplente","2.736","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PRTB","28888","JORGE JOSÉ DA SILVA","223","Suplente","2.470","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PPS","23333","JOSÉ AUGUSTO ROCHA SOUZA","476","Eleito","5.272","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PSDB","45000","JOSÉ CARLOS ALMEIDA DOS SANTOS","37","Suplente","0.410","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PPS","23654","JOSÉ DIMAS ALMEIDA LIMA","227","Suplente","2.514","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PL","22221","JOSÉ GLAUCO DOS SANTOS","231","Suplente","2.558","PMDB / PL / PFL",
"Vereador","AL","ANADIA","PT","13111","JOSÉ ISRAEL DOS SANTOS SILVA","188","Suplente","2.082","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PSDB","45678","JOSÉ JERÔNIMO QUINTELA DÂMASO","314","Suplente","3.478","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PT","13222","JOSÉ JOÃO DA SILVA","375","Eleito","4.153","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PPS","23222","JOSÉ JORGE DOS SANTOS","327","Suplente","3.622","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PRP","44789","JOSÉ RICARDO SILVA DE FARIAS","73","Suplente","0.809","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PPS","23123","JOSÉ VANILDO BARBOSA DO NASCIMENTO","424","Eleito","4.696","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PSDB","45555","JOSÉ WILAME FERREIRA DE CASTRO","380","Eleito","4.209","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PT","13456","JOSEFA CORREIA DA PAZ LIMA","74","Suplente","0.820","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PFL","25789","JUAREZ GOMES VIEIRA","337","Suplente","3.732","PMDB / PL / PFL",
"Vereador","AL","ANADIA","PP","11111","JURANDI CAMILO SANTOS","91","Suplente","1.008","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PPS","23623","LUIZ FERREIRA DE SOUZA","245","Suplente","2.713","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PT","13123","LUIZ JOSÉ DE ALMEIDA OLIVEIRA","365","Eleito por Média","4.043","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PDT","12222","MACIEL CORREIA DA GRAÇA","252","Suplente","2.791","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PTN","19222","MANOEL CÍCERO SANTOS","12","Não eleito","0.133","(sem coligação)",
"Vereador","AL","ANADIA","PSDB","45606","MARIA CÍCERA DOS SANTOS","120","Suplente","1.329","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PRTB","28123","MARIA DA PIEDADE FERREIRA DA SILVA","65","Suplente","0.720","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PP","11222","MARIA NEIDE DE SOUZA SILVA","34","Suplente","0.377","PP / PT / PPS / PRTB / PSB",
"Vereador","AL","ANADIA","PDT","12345","MARIANO DENISSON DE MELO","348","Eleito por Média","3.854","PDT / PRP / PSDB",
"Vereador","AL","ANADIA","PMDB","15000","SUELI GAMA DOS SANTOS","4","Suplente","0.044","PMDB / PL / PFL",
"Vereador","AL","ANADIA","PL","22555","VALDENOR FRANCISCO DA SILVA","259","Suplente","2.869","PMDB / PL / PFL",
"Vereador","AL","ARAPIRACA","PTN","19888","ADEMIR LEITE DOS SANTOS","427","Suplente","0.510","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PMDB","15800","ADILSON DE ALMEIDA","1,970","Eleito por Média","2.353","PMDB / PSC / PMN / PSDB",
"Vereador","AL","ARAPIRACA","PDT","12345","AIMBERÊ ARRUDA","858","Suplente","1.025","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PTC","36333","ALBERTO ALVES DA SILVA","115","Não eleito","0.137","PRTB / PTC",
"Vereador","AL","ATALAIA","PT do B","70000","GILVANIO SOARES DE OLIVEIRA","993","Eleito","4.788","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PTB","14111","HIDELBERTO DE AZEVEDO LYRA","96","Suplente","0.463","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PHS","31444","HILTON JOAQUIM DE MELO","0","Suplente","0.000","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PT","13111","JADILSON ANTÔNIO DOS SANTOS","18","Não eleito","0.087","(sem coligação)",
"Vereador","AL","ATALAIA","PSDB","45555","JERONIMO COSTA DE MIRANDA","137","Suplente","0.661","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PSDB","45678","JOAO CARLOS DE ALBUQUERQUE NETO","274","Suplente","1.321","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PHS","31000","JOÃO NETO AMORIM","110","Suplente","0.530","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PT","13699","JONAS DE CERQUEIRA ACIOLI","15","Não eleito","0.072","(sem coligação)",
"Vereador","AL","ATALAIA","PSDB","45789","JONEY RUSEVEL SOARES DA COSTA","605","Suplente","2.917","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PRP","44121","JORGE ISIDORO DOS SANTOS","73","Suplente","0.352","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PTB","14789","JOSÉ ADELSON DE ARAUJO ALMEIDA","549","Suplente","2.647","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PRP","44444","JOSE AUGUSTO DE ALBUQUERQUE SILVA","677","Eleito","3.265","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PTB","14555","JOSÉ AUGUSTO DOS SANTOS","110","Suplente","0.530","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PHS","31223","JOSE BATINGA DOS SANTOS","429","Suplente","2.069","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PTB","14444","JOSÉ CÍCERO MELO DOS SANTOS","663","Suplente","3.197","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PRONA","56000","JOSE CORREIA DA MOTA","33","Suplente","0.159","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PSDB","45666","JOSE FERREIRA DE LIMA","11","Suplente","0.053","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PSDB","45000","JOSE HUMBERTO CRAVEIRO DE MEDEIROS JUNIOR","287","Suplente","1.384","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PTB","14222","JOSÉ JACQUES MIRANDA FERREIRA","71","Suplente","0.342","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PHS","31456","JOSE JARBAS DA SILVA","256","Suplente","1.234","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PSB","40000","JOSE JEFFERSON CALHEIROS DE MEDEIROS","204","Suplente","0.984","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PTB","14114","JOSÉ LUIZ RIBEIRO DE BULHOES","178","Suplente","0.858","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PT","13333","JOSE PORFÍRIO CAVALCANTE GOMES","9","Não eleito","0.043","(sem coligação)",
"Vereador","AL","ATALAIA","PRP","44456","JOSE RENATO DA SILVA","30","Suplente","0.145","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PSDB","45123","JOSE SANTANA DA SILVA","225","Suplente","1.085","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PRONA","56789","JOSE SORIANO","376","Suplente","1.813","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PSDC","27777","JOSE TACITO MARTINS DE ALMEIDA","590","Eleito por Média","2.845","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PHS","31123","LENILDA DE FARIAS MELO","100","Suplente","0.482","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PMN","33333","LUIZ CARLOS SILVA DE ALMEIDA","680","Eleito por Média","3.279","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PRP","44222","LUIZ EMILIANO DA ROCHA","2","Suplente","0.010","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PMDB","15555","LUIZ FERNANDO DE ALBUQUERQUE","730","Eleito","3.520","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PL","22222","MANOEL DA SILVA OLIVEIRA","732","Eleito","3.530","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PFL","25222","MANOEL FERREIRA BARROS","494","Suplente","2.382","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PRP","44777","MANOEL INACIO DOS SANTOS","440","Suplente","2.122","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ARAPIRACA","PSDB","45444","ALDENIR MALAQUIAS DE SOUZA","1,966","Suplente","2.348","PMDB / PSC / PMN / PSDB",
"Vereador","AL","ARAPIRACA","PT","13333","ALEX SANDRO SILVA","95","Suplente","0.113","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PHS","31321","AMABILIO JOSE LEITE","328","Não eleito","0.392","PHS / PRP / PC do B",
"Vereador","AL","ARAPIRACA","PTN","19789","AMADEU JOSÉ FERREIRA","249","Suplente","0.297","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PT do B","70456","ANTONIO PEDRO DOS SANTOS SOBRINHO","855","Suplente","1.021","PAN / PT do B",
"Vereador","AL","ARAPIRACA","PHS","31313","ARNALDO ROCHA E SILVA","161","Não eleito","0.192","PHS / PRP / PC do B",
"Vereador","AL","ARAPIRACA","PHS","31888","AURIZETE FERREIRA SILVA","535","Não eleito","0.639","PHS / PRP / PC do B",
"Vereador","AL","ARAPIRACA","PT do B","70333","BENEDITO UMBELINO DOS SANTOS","51","Suplente","0.061","PAN / PT do B",
"Vereador","AL","ARAPIRACA","PSC","20000","BERT STRUART DA SILVA GUIMARAES","41","Suplente","0.049","PMDB / PSC / PMN / PSDB",
"Vereador","AL","ARAPIRACA","PHS","31234","CARLI FIRMIANO DOS SANTOS","99","Não eleito","0.118","PHS / PRP / PC do B",
"Vereador","AL","ARAPIRACA","PMDB","15600","CARLINDO DE LIRA PEREIRA","311","Suplente","0.371","PMDB / PSC / PMN / PSDB",
"Vereador","AL","ARAPIRACA","PT","13123","CARLOS ALBERTO DA SILVA","91","Suplente","0.109","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PT","13131","CARLOS ALVES SILVA","319","Suplente","0.381","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PHS","31123","CARLOS ANDRE CAVALCANTI FERREIRA","316","Não eleito","0.377","PHS / PRP / PC do B",
