Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (PERNAMBUCO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:58:17  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","PE","AGUA PRETA","PSL","17000","GENIVALDO DE OLIVEIRA DA SILVA","38","Suplente","0.236","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PDT","12369","GERALDO NUNES DE ASSIS","407","Suplente","2.530","PDT / PTC",
"Vereador","PE","AGUA PRETA","PP","11111","GIVANILDO VICENTE FERREIRA","342","Suplente","2.126","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PFL","25800","GLEDSON PEREIRA DA SILVA","41","Suplente","0.255","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PAN","26111","HERONALDO JOSE CANDIDO DA SILVA","127","Suplente","0.790","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PHS","31111","HUGO LUIS DE GOIS PEDROSA","73","Suplente","0.454","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PC do B","65124","IRAILDO LUIS DE SOUSA","199","Suplente","1.237","PT / PC do B",
"Vereador","PE","AGUA PRETA","PV","43444","JAIRO DIAS DA SILVA","158","Suplente","0.982","PTB / PV",
"Vereador","PE","AGUA PRETA","PT","13123","JAIRO MARINHO GOUVEIA","95","Suplente","0.591","PT / PC do B",
"Vereador","PE","AGUA PRETA","PMDB","15258","JEFFERSON MARQUES DE MORAIS","88","Suplente","0.547","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PDT","12612","JESSANDRA MARQUES DE MORAIS","1","Suplente","0.006","PDT / PTC",
"Vereador","PE","AGUA PRETA","PAN","26140","JOÃO FARIAS DOS SANTOS NETO","22","Suplente","0.137","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PV","43115","JOCINEIDE ALVES DA SILVA","68","Suplente","0.423","PTB / PV",
"Vereador","PE","AGUA PRETA","PSL","17777","JOSE ANASTACIO GOMES","62","Suplente","0.385","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PDT","12312","JOSÉ ANTONIO DOS SANTOS","136","Suplente","0.846","PDT / PTC",
"Vereador","PE","AGUA PRETA","PSC","20111","JOSE BORGES DE OLIVEIRA FILHO","367","Suplente","2.282","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PT","13456","JOSE CICERO DE MORAIS PEREIRA","310","Suplente","1.927","PT / PC do B",
"Vereador","PE","AGUA PRETA","PSB","40611","JOSE CORDEIRO DE LIMA FILHO","63","Suplente","0.392","(sem coligação)",
"Vereador","PE","AGUA PRETA","PL","22322","JOSE DE SOUSA SILVA","529","Suplente","3.289","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PT","13555","JOSE DOMES DA SILVA FILHO","232","Suplente","1.442","PT / PC do B",
"Vereador","PE","AGUA PRETA","PL","22222","JOSE JUVINO FEITOSA FILHO","608","Eleito","3.780","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PT","13622","JOSE MANOEL DA SILVA","27","Suplente","0.168","PT / PC do B",
"Vereador","PE","AGUA PRETA","PTC","36666","JOSE MARCOS DOS SANTOS FERREIRA","682","Eleito","4.240","PDT / PTC",
"Vereador","PE","AGUA PRETA","PSC","20123","JOSE NILSON ANDRADE DE OLIVEIRA","17","Suplente","0.106","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PTC","36000","JOSE OSMARIO FERREIRA NUNES","157","Suplente","0.976","PDT / PTC",
"Vereador","PE","AGUA PRETA","PSB","40640","JOSE PEREIRA DE GOIS FILHO","312","Suplente","1.940","(sem coligação)",
"Vereador","PE","AGUA PRETA","PMDB","15688","JOSE VALDELICIO DA SILVA FILHO","328","Suplente","2.039","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PT","13213","JOSEFA RODRIGUES DA SILVA","97","Suplente","0.603","PT / PC do B",
"Vereador","PE","AGUA PRETA","PSB","40136","LUIS ISAIAS DO NASCIMENTO","39","Suplente","0.242","(sem coligação)",
"Vereador","PE","AGUA PRETA","PV","43410","LUIS TAVARES DE LIRA","110","Suplente","0.684","PTB / PV",
"Vereador","PE","AGUA PRETA","PP","11789","LUZIMARIO GOMES DA SILVA","292","Suplente","1.815","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PV","43123","MAGNO DOMIGOS DOS SANTOS","136","Suplente","0.846","PTB / PV",
"Vereador","PE","AGUA PRETA","PV","43333","MANASSES LUIZ DE SOUZA","289","Eleito","1.797","PTB / PV",
"Vereador","PE","AGUA PRETA","PP","11234","MANOEL FERREIRA DA SILVA","46","Suplente","0.286","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PMDB","15580","MANOEL JOAQUIM DA SILVA","20","Suplente","0.124","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PMDB","15111","MANOEL MACIEL","28","Suplente","0.174","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PT","13666","MARCELO JOSE DA SILVA","302","Suplente","1.878","PT / PC do B",
"Vereador","PE","AGUA PRETA","PMDB","15456","MARCO ANTONIO BARRETO JUNIOR","550","Eleito","3.420","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PV","43456","MARCONDES VINNICIUS RODRIGUES SILVA","108","Suplente","0.671","PTB / PV",
"Vereador","PE","AGUA PRETA","PT","13444","MARIA CARMELITA DA SILVA GOMES","38","Suplente","0.236","PT / PC do B",
"Vereador","PE","AGUA PRETA","PTB","14789","MARIA DAS GRAÇAS DE OLIVEIRA FERREIRA","41","Suplente","0.255","PTB / PV",
"Vereador","PE","AGUA PRETA","PV","43140","MARIA DE FÁTIMA DA SILVA","182","Suplente","1.132","PTB / PV",
"Vereador","PE","AGUA PRETA","PRP","44456","MARIA DE FATIMA DE SOUZA","35","Suplente","0.218","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PT","13333","MARIA DO CARMO DE CARVALHO GOIS","364","Eleito","2.263","PT / PC do B",
"Vereador","PE","AGUA PRETA","PDT","12111","MARIA ELIANE FRANÇA DE ASSUNÇAO","334","Suplente","2.077","PDT / PTC",
"Vereador","PE","AGUA PRETA","PRP","44000","MARIA JOSE DA SILVA","20","Suplente","0.124","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PTB","14140","MARIA JOSE DA SILVA","32","Suplente","0.199","PTB / PV",
"Vereador","PE","AGUA PRETA","PMDB","15330","MARILY FLORENCIO DA SILVA","0","Suplente","0.000","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PTB","14114","MARINALDO FERREIRA DA SILVA","75","Suplente","0.466","PTB / PV",
"Vereador","PE","AGUA PRETA","PT","13777","MARLENE MARIA DE MELO SILVA","64","Suplente","0.398","PT / PC do B",
"Vereador","PE","AGUA PRETA","PHS","31456","MELQUISEDEC TEIXEIRA DA SILVA","121","Suplente","0.752","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PMDB","15777","MISAEL  MENDES DE MOURA","86","Suplente","0.535","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PV","43999","NEILTON LAURINDO DOS SANTOS","167","Suplente","1.038","PTB / PV",
"Vereador","PE","AGUA PRETA","PSB","40159","NELSON BARROS DE GOES","347","Suplente","2.157","(sem coligação)",
"Vereador","PE","AGUA PRETA","PMDB","15345","NELSON FLORENCIO DA SILVA","23","Suplente","0.143","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PTB","14256","NIVALDO CORREIA DA SILVA","74","Suplente","0.460","PTB / PV",
"Vereador","PE","AGUA PRETA","PSDB","45456","NOBERTO CARLOS TOMAZ DA SILVA FILHO","69","Suplente","0.429","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUA PRETA","PP","11000","OTILIO BATISTA DE SANTANA","128","Suplente","0.796","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PPS","23123","PAULO CERSAR CARVALHO ALVES","5","Suplente","0.031","PL / PPS / PAN / PHS",
"Vereador","PE","AGUA PRETA","PT","13222","PAULO LUIZ DA SILVA","72","Suplente","0.448","PT / PC do B",
"Vereador","PE","AGUA PRETA","PRP","44444","PAULO NERI DA SILVA","111","Suplente","0.690","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PP","11456","PEDRO CELIO FERREIRA SILVA","322","Suplente","2.002","PP / PSC / PRP",
"Vereador","PE","AGUA PRETA","PT","13888","RICARDO ANTONIO DA SILVA","127","Suplente","0.790","PT / PC do B",
"Vereador","PE","AGUA PRETA","PV","43225","RICARDO JOSÉ DA SILVA","27","Suplente","0.168","PTB / PV",
"Vereador","PE","AGUA PRETA","PTB","14444","RODRIGO COUTINHO CORREA DE OLIVEIRA","107","Suplente","0.665","PTB / PV",
"Vereador","PE","AGUA PRETA","PV","43610","SAMUEL DE ANDRADE","88","Suplente","0.547","PTB / PV",
"Vereador","PE","AGUA PRETA","PMDB","15123","TEREZA CRISTINA DE AMORIM RIBEIRO","334","Suplente","2.077","PMDB / PSL / PFL / PSDB",
"Vereador","PE","AGUAS BELAS","PMDB","15545","ABELARDO JOSÉ DE SOUZA","171","Suplente","0.837","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PRP","44456","ADALBERTO LOPES PARENTE","20","Suplente","0.098","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PV","43143","ADEILDO VIEIRA DA SILVA","61","Não eleito","0.299","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PP","11845","ADEMILDE VENTURA SANTOS OLIVEIRA","89","Suplente","0.436","PP / PDT",
"Vereador","PE","AGUAS BELAS","PP","11145","AGENOR ALVES DE SOUZA","276","Suplente","1.351","PP / PDT",
"Vereador","PE","AGUAS BELAS","PTB","14333","ALMIRAIR CUNHA PONTES","249","Suplente","1.218","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PT","13222","ANDRÉ DE SANTANA PAIXÃO","190","Suplente","0.930","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PRONA","56444","ANTONIO CAMILO DE LIMA","0","Suplente","0.000","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PTN","19123","ANTONIO EVANGELISTA DOS SANTOS","62","Não eleito","0.303","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PMN","33333","ANTONIO OLIVEIRA DOS SANTOS","44","Suplente","0.215","PTB / PSL / PL / PMN / PRONA",
