Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (RORAIMA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:02:19  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","RR","BOA VISTA","PSDC","27016","MARIA DAS GRAÇAS DAS NEVES","75","Suplente","0.066","PP / PTN / PSDC",
"Vereador","RR","BOA VISTA","PCO","29329","MARIA DAS GRAÇAS SILVA DE PAULO","4","Não eleito","0.004","(sem coligação)",
"Vereador","RR","BOA VISTA","PSDB","45111","MARIA DE FATIMA OLIVEIRA","256","Não eleito","0.227","(sem coligação)",
"Vereador","RR","BOA VISTA","PTC","36533","MARIA DE JESUS SILVA MIRANDA","387","Suplente","0.343","PMN / PTC",
"Vereador","RR","BOA VISTA","PRP","44167","MARIA DE LOURDES ARAUJO GOMES","479","Suplente","0.424","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PSB","40111","MARIA DE LOURDES PINHEIRO","2,235","Eleito por Média","1.979","PL / PSB",
"Vereador","RR","BOA VISTA","PT do B","70527","MARIA DE LOURDES RODRIGUES OLIVEIRA","181","Suplente","0.160","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PAN","26233","MARIA DO PERPETUO SOCORRO SANTANA SIMÕES","0","Suplente","0.000","PFL / PAN",
"Vereador","RR","BOA VISTA","PMDB","15236","MARIA DO SOCORRO CARNEIRO VELOSO","1","Suplente","0.001","PTB / PMDB",
"Vereador","RR","BOA VISTA","PV","43016","MARIA IRONE DE ANDRADE","88","Suplente","0.078","PT / PV",
"Vereador","RR","BOA VISTA","PDT","12004","MARIA JOSÉ DE ASSUNÇÃO","66","Não eleito","0.058","(sem coligação)",
"Vereador","RR","BOA VISTA","PP","11444","MARINEI GOMES DOS SANTOS","235","Suplente","0.208","PP / PTN / PSDC",
"Vereador","RR","MUCAJAI","PSL","17456","MARIA JOSÉ MORAIS DE ARAÚJO","96","Suplente","1.396","PSL / PSC / PPS / PFL / PV",
"Vereador","RR","MUCAJAI","PMDB","15555","MARIA MARLENE PRADO DE ARAÚJO","92","Suplente","1.338","PT / PMDB",
"Vereador","RR","MUCAJAI","PTC","36120","MARIA OLINDA MASCARENHAS DA CRUZ","24","Suplente","0.349","PL / PTC",
"Vereador","RR","MUCAJAI","PRONA","56232","NILDO DA SILVA PEREIRA","9","Suplente","0.131","PP / PAN / PRP / PRONA",
"Vereador","RR","MUCAJAI","PSDC","27300","NIVAL PEREIRA MUNIZ","77","Não eleito","1.120","PSDC / PSB",
"Vereador","RR","MUCAJAI","PTB","14112","OLDENIR FRANCISCO MALHEIRO","3","Suplente","0.044","PTB / PSDB",
"Vereador","RR","MUCAJAI","PDT","12121","ONESINO NESTOR KOZLOWSKI","18","Não eleito","0.262","PDT / PHS",
"Vereador","RR","MUCAJAI","PRONA","56456","PEDRO TORRES SILVA","99","Suplente","1.439","PP / PAN / PRP / PRONA",
"Vereador","RR","MUCAJAI","PPS","23456","PEDRO VIEIRA DOS SANTOS","192","Eleito","2.792","PSL / PSC / PPS / PFL / PV",
"Vereador","RR","MUCAJAI","PHS","31000","PETRONIO XAVIER DA SILVA","11","Não eleito","0.160","PDT / PHS",
"Vereador","RR","MUCAJAI","PSC","20632","RAIMUNDO BEZERRA OLIVEIRA","96","Suplente","1.396","PSL / PSC / PPS / PFL / PV",
"Vereador","RR","MUCAJAI","PSC","20345","RAIMUNDO LEAL MOTA","43","Suplente","0.625","PSL / PSC / PPS / PFL / PV",
"Vereador","RR","MUCAJAI","PAN","26123","RAIMUNDO NONATO DOS SANTOS","119","Suplente","1.730","PP / PAN / PRP / PRONA",
"Vereador","RR","MUCAJAI","PSC","20622","RAIMUNDO NONATO PEREIRA E SILVA","37","Suplente","0.538","PSL / PSC / PPS / PFL / PV",
"Vereador","RR","MUCAJAI","PTC","36123","RAIMUNDO PEREIRA DOS SANTOS NETO","114","Suplente","1.657","PL / PTC",
"Vereador","RR","MUCAJAI","PMDB","15222","SAMUEL DANTAS E SILVA","51","Suplente","0.741","PT / PMDB",
"Vereador","RR","MUCAJAI","PL","22346","SEBASTIÃO FERREIRA DA SILVA","191","Suplente","2.777","PL / PTC",
"Vereador","RR","MUCAJAI","PMDB","15111","VALMIR BARBOSA CRUZ","204","Eleito","2.966","PT / PMDB",
"Vereador","RR","MUCAJAI","PSDB","45123","VANES MONTEIRO DA SILVA","12","Suplente","0.174","PTB / PSDB",
"Vereador","RR","MUCAJAI","PRP","44123","WALCLEY SIMEÃO DE SOUZA","172","Eleito","2.501","PP / PAN / PRP / PRONA",
"Vereador","RR","MUCAJAI","PSC","20666","WENDELL GASTÃO DE FREITAS","68","Suplente","0.989","PSL / PSC / PPS / PFL / PV",
"Vereador","RR","NORMANDIA","PL","22222","ANÍBAL BRUNO DA SILVA ARAÚJO","245","Eleito","7.472","PL / PT / PSL",
"Vereador","RR","NORMANDIA","PFL","25333","ANTÔNIO TATAÍRA FILHO","147","Eleito","4.483","PFL / PSDC / PHS",
"Vereador","RR","NORMANDIA","PSB","40234","ARMANDO FIDELIS PAULINO","53","Suplente","1.616","PDT / PTB / PPS / PSB / PV",
"Vereador","RR","NORMANDIA","PFL","25456","CÂNDIDO WANDERLEY DE BARROS NETO","12","Suplente","0.366","PFL / PSDC / PHS",
"Vereador","RR","NORMANDIA","PMDB","15333","CLÁUDIA JANAÍNA RAPOSO","118","Suplente","3.599","(sem coligação)",
"Vereador","RR","NORMANDIA","PL","22522","CLOTILDE LIMA SIQUEIRA","16","Suplente","0.488","PL / PT / PSL",
