Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MATO GROSSO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:02  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MT","BOM JESUS DO ARAGUAIA","PL","22555","JOÃO MIGUEL ARCANJO","139","Eleito","6.810","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14888","JOECI MARIA DE SOUZA CANDIDO","18","Suplente","0.882","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PMN","33601","JOEL ALVES LOPES","65","Eleito","3.185","PT / PMN / PC do B",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14140","JOEL AMORIM DOS SANTOS","73","Suplente","3.577","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PMN","33645","JOSÉ BITAJA MARTINS","42","Suplente","2.058","PT / PMN / PC do B",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PPS","23651","JOSIMAR RIBEIRO BATISTA","103","Eleito","5.047","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PMN","33633","LAURENTINO ROXO GUIMARAES","21","Suplente","1.029","PT / PMN / PC do B",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PFL","25222","MANOELINO BENTO TAVARES","84","Suplente","4.116","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PMDB","15612","MARCELO RODRIGUES LEITE","20","Suplente","0.980","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PMN","33680","MARLENE SOUZA DA SILVA","9","Suplente","0.441","PT / PMN / PC do B",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PPS","23610","MARLI FATIMA DE LIMA","87","Eleito","4.263","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PPS","23611","MARTINHO RAIMUNDO DE MORAES","54","Suplente","2.646","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14166","MAYCON GODOY DOS SANTOS","49","Suplente","2.401","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PMDB","15605","MIGUEL FERREIRA DOS SANTOS","24","Suplente","1.176","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PPS","23623","NILO DIAS DE CARVALHO","101","Eleito","4.949","PMDB / PPS / PFL",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14777","OSTERNO PEREIRA SOARES","115","Eleito","5.634","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14999","RAIMUNDA AMORIM DOS SANTOS","4","Suplente","0.196","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14123","SEBASTIÃO TEIXEIRA DE MATOS","80","Eleito por Média","3.920","PDT / PTB / PL / PSB",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PP","11111","VALDEZ FERREIRA DE MENES","61","Não eleito","2.989","(sem coligação)",
"Vereador","MT","BOM JESUS DO ARAGUAIA","PTB","14333","ZILTEIR OLIVEIRA DE MELO","103","Eleito","5.047","PDT / PTB / PL / PSB",
"Vereador","MT","BRASNORTE","PSDB","45111","ADÃO RODRIGUES DA SILVA","2","Suplente","0.032","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PTN","19123","ANDREIA GRANJEIRO DA SILVA","0","Suplente","0.000","PTB / PTN / PSDB",
"Vereador","MT","APIACAS","PTB","14593","EDILSON OSVALDIRIO EMMEL","237","Eleito","5.816","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PT","13333","ELIAZAR CANDIDO BARROS","191","Eleito","4.687","PFL / PT / PP",
"Vereador","MT","APIACAS","PFL","25650","ELIDA DE ANDRADE","40","Suplente","0.982","PFL / PT / PP",
"Vereador","MT","APIACAS","PT","13123","ELIZETE COSTA JUAZEIRO","78","Suplente","1.914","PFL / PT / PP",
"Vereador","MT","APIACAS","PPS","23110","EVANDER FERREIRA DOS SANTOS","2","Suplente","0.049","(sem coligação)",
"Vereador","MT","APIACAS","PT","13300","GERSON PEDRO DE ARAUJO","132","Suplente","3.239","PFL / PT / PP",
"Vereador","MT","APIACAS","PTB","14567","HERCULES RAIMUNDI","148","Suplente","3.632","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PSDB","45789","IVAIR ANTONIO PERATELLI","59","Suplente","1.448","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PT","13222","JOAO BATISTA SOUZA COLACIO","51","Suplente","1.252","PFL / PT / PP",
"Vereador","MT","APIACAS","PTB","14000","JOSE EDER DA LUZ","200","Eleito por Média","4.908","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PTB","14644","JOSE MARIO DA COSTA BASTOS","200","Eleito","4.908","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PPS","23456","JOSE SELIO GOMES DE LIMA","117","Suplente","2.871","(sem coligação)",
"Vereador","MT","APIACAS","PPS","23123","JOSE WILSON PEREIRA","22","Suplente","0.540","(sem coligação)",
"Vereador","MT","APIACAS","PFL","25151","JUAREZ JOSE RUTKAUSKIS","51","Suplente","1.252","PFL / PT / PP",
"Vereador","MT","APIACAS","PTB","14555","JURANDIR ALMEIDA DA SILVA","128","Suplente","3.141","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PSDB","45456","LEOCIR DARIVA","122","Suplente","2.994","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PSDB","45000","MARCELO LOVEZUTTE","77","Suplente","1.890","PTB / PSDB / PL / PMDB",
