Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ESPIRITO SANTO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:48:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","ES","BAIXO GUANDU","PV","43123","ELIAS DE OLIVEIRA GOMES","60","Não eleito","0.350","PT / PSB / PV",
"Vereador","ES","BAIXO GUANDU","PC do B","65131","ELIAS STORCH JUNIOR","6","Não eleito","0.035","PC do B / PT do B / PRP",
"Vereador","ES","BAIXO GUANDU","PMDB","15636","ELISEU SIQUEIRA LIMA","182","Suplente","1.063","PMDB / PRONA",
"Vereador","ES","BAIXO GUANDU","PSDB","45789","ELIZETE TAVARES MODENEZE","35","Não eleito","0.204","(sem coligação)",
"Vereador","ES","BAIXO GUANDU","PMDB","15446","ELIZEU ALVES PEREIRA","22","Suplente","0.128","PMDB / PRONA",
"Vereador","ES","BAIXO GUANDU","PSDC","27000","ELSON LUIZ MONTEBELLER ALVES","89","Não eleito","0.520","PDT / PSL / PSDC",
"Vereador","ES","BAIXO GUANDU","PSC","20456","ELVINO PERCÍLIOS","99","Suplente","0.578","PSC / PPS",
"Vereador","ES","BAIXO GUANDU","PFL","25660","ERLON CARLOS ALVES PIROLA","233","Não eleito","1.361","PL / PFL / PHS / PMN",
"Vereador","ES","BAIXO GUANDU","PPS","23222","ESTÊNIO VON RONDOW","6","Suplente","0.035","PSC / PPS",
"Vereador","ES","BAIXO GUANDU","PT","13123","EZIDIO CARNEIRO NATALI","41","Não eleito","0.239","PT / PSB / PV",
"Vereador","ES","BAIXO GUANDU","PPS","23789","FABIANO ALBUQUERQUE CANUTO","299","Eleito por Média","1.746","PSC / PPS",
"Vereador","ES","BAIXO GUANDU","PRTB","28135","FABIANO WESTPHAL","133","Suplente","0.777","PRTB / PTC",
"Vereador","ES","BAIXO GUANDU","PRTB","28258","FABIO BENEVIDES AMIM","226","Suplente","1.320","PRTB / PTC",
"Vereador","ES","BAIXO GUANDU","PL","22456","FERNANDO MILLI DALMONECH","138","Não eleito","0.806","PL / PFL / PHS / PMN",
"Vereador","ES","BAIXO GUANDU","PRTB","28777","FRANCISCO DE ASSIS MATIAS DE ARAUJO","203","Suplente","1.185","PRTB / PTC",
"Vereador","ES","BAIXO GUANDU","PDT","12888","FRANCISCO VICENTE LEITE DE OLIVEIRA","30","Não eleito","0.175","PDT / PSL / PSDC",
"Vereador","ES","BAIXO GUANDU","PDT","12453","GENERINA PATRÍCIO DE ARRUDA FONSECA","32","Não eleito","0.187","PDT / PSL / PSDC",
"Vereador","ES","BAIXO GUANDU","PTB","14111","GERALDO BOONE","204","Não eleito","1.191","PTB / PAN",
"Vereador","ES","BAIXO GUANDU","PMDB","15123","GERALDO INACIO RODRIGUES","219","Eleito por Média","1.279","PMDB / PRONA",
"Vereador","ES","BAIXO GUANDU","PMDB","15432","GERALDO SCARDUA","89","Suplente","0.520","PMDB / PRONA",
"Vereador","ES","BAIXO GUANDU","PMDB","15660","GILMAR BRAS DOS SANTOS","111","Suplente","0.648","PMDB / PRONA",
"Vereador","ES","BAIXO GUANDU","PT do B","70456","GILMAR GERALDO ELLER","124","Não eleito","0.724","PC do B / PT do B / PRP",
"Vereador","ES","BAIXO GUANDU","PP","11122","GILSON GONCALVES VIEIRA","21","Não eleito","0.123","PP / PTN",
"Vereador","ES","BAIXO GUANDU","PPS","23333","GILVA  COSTA SOARES","105","Suplente","0.613","PSC / PPS",
"Vereador","ES","BAIXO GUANDU","PDT","12312","HÉLIO EDUARDO DE SOUZA","43","Não eleito","0.251","PDT / PSL / PSDC",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PL","22522","MARCEL ANDRADE CARONE","376","Não eleito","0.391","PL / PDT",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PPS","23123","MARCELO BÓZIO MONTEIRO","499","Suplente","0.519","PPS / PSB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PC do B","65123","MARCELO BRAZ DA CONCEIÇÃO","211","Suplente","0.219","PT / PC do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PPS","23456","MARCOS ANTONIO MANSOR","1,752","Suplente","1.822","PPS / PSB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PSDB","45666","MARCOS DO ESPIRITO SANTO MENDES","99","Suplente","0.103","PSL / PSC / PSDB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PTB","14444","MARCOS SALLES COELHO","2,042","Eleito","2.123","(sem coligação)",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PL","22789","MARIA BEATRIZ CORREIA ALMEIDA DE SOUZA","114","Não eleito","0.119","PL / PDT",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PTC","36136","MARIA DA PENHA LOURENÇO","176","Não eleito","0.183","PP / PTC",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PSL","17234","MARIA DOS MILAGRES ROCHA MORAES","118","Suplente","0.123","PSL / PSC / PSDB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PL","22112","MARIA LÚCIA SOUZA DOS SANTOS","83","Não eleito","0.086","PL / PDT",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PL","22123","MARIA MADALENA SIQUEIRA CALDANHO","418","Não eleito","0.435","PL / PDT",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PMDB","15616","MARINILDES FIGUEIREDO GOMES","32","Suplente","0.033","PMDB / PFL / PSDC / PRONA",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PT","13413","MARLI GASPARI DE SOUZA","409","Suplente","0.425","PT / PC do B",
