Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (TOCANTINS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:06:18  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","TO","ARAGUATINS","PTB","14555","MARIA DA CRUZ FERREIRA BRITO","19","Suplente","0.147","PTB / PL",
"Vereador","TO","ARAGUATINS","PT","13555","MARIA DOS ANJOS FERREIRA DA LUZ","29","Não eleito","0.224","(sem coligação)",
"Vereador","TO","ARAGUATINS","PFL","25602","MARIA DOS SANTOS DE SOUSA SANTOS","111","Suplente","0.859","PFL / PSDB",
"Vereador","TO","ARAGUATINS","PMDB","15625","MARIA LEDA LIMA COSTA","28","Suplente","0.217","(sem coligação)",
"Vereador","TO","ARAGUATINS","PMDB","15222","MARINESIA DOS SANTOS ANDRADE","78","Suplente","0.604","(sem coligação)",
"Vereador","TO","ARAGUATINS","PFL","25609","MARLIETE PEREIRA BRAGA","102","Suplente","0.790","PFL / PSDB",
"Vereador","TO","ARAGUATINS","PL","22777","MAURIVAN BRAGA DE ALMEIDA","112","Suplente","0.867","PTB / PL",
"Vereador","TO","ARAGUATINS","PMDB","15789","NEMESIO DE SOUSA PARENTE","454","Eleito","3.514","(sem coligação)",
"Vereador","TO","ARAGUATINS","PP","11117","ODELIA MORAIS DE SOUSA","129","Suplente","0.999","PP / PPS / PSDC",
"Vereador","TO","ARAGUATINS","PMDB","15614","OSARIO LACERDA","83","Suplente","0.642","(sem coligação)",
"Vereador","TO","ARAGUATINS","PDT","12341","PAULO AUGUSTO FARIAS SOARES","11","Não eleito","0.085","(sem coligação)",
"Vereador","TO","ARAGUATINS","PT","13456","PAULO MIRANDA DA SILVA","8","Não eleito","0.062","(sem coligação)",
