Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (PARAIBA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:52  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","PB","AROEIRAS","PSDB","45123","MARINALVA MARQUES BARBOSA DE ARAUJO","97","Suplente","0.875","PSDB / PPS / PT / PTB / PSL / PSC / PC do B",
"Vereador","PB","AROEIRAS","PP","11333","MARIO BARBOSA","371","Eleito por Média","3.347","PP / PDT / PFL",
"Vereador","PB","AROEIRAS","PDT","12222","MILTON BARBOSA DO EGITO","493","Eleito","4.447","PP / PDT / PFL",
"Vereador","PB","AROEIRAS","PC do B","65123","MOZART MOISES DA SILVA","108","Suplente","0.974","PSDB / PPS / PT / PTB / PSL / PSC / PC do B",
"Vereador","PB","AROEIRAS","PMN","33444","NELSON GOMES DE SOUZA","124","Não eleito","1.119","PL / PMN",
"Vereador","PB","AROEIRAS","PL","22222","PAULO DIAS MARINHO","231","Não eleito","2.084","PL / PMN",
"Vereador","PB","AROEIRAS","PMDB","15444","RICARDO FERREIRA TAVARES","14","Não eleito","0.126","(sem coligação)",
"Vereador","PB","AROEIRAS","PSDB","45678","RICARDO PAULO MARINHO ALVES","215","Suplente","1.940","PSDB / PPS / PT / PTB / PSL / PSC / PC do B",
"Vereador","PB","AROEIRAS","PMN","33666","SEVERINO MATIAS","17","Não eleito","0.153","PL / PMN",
"Vereador","PB","AROEIRAS","PSDB","45789","SIMONE TRIGUEIRO DE MOURA","49","Suplente","0.442","PSDB / PPS / PT / PTB / PSL / PSC / PC do B",
"Vereador","PB","AROEIRAS","PP","11234","VALDILENE DE AZEVEDO NASCIMENTO","4","Suplente","0.036","PP / PDT / PFL",
"Vereador","PB","AROEIRAS","PMDB","15222","WALDIR GOMES DA SILVA","10","Não eleito","0.090","(sem coligação)",
"Vereador","PB","BOA VISTA","PPS","23789","ANDRE LUIZ GOMES DE ARAUJO","165","Não eleito","4.105","PPS / PHS",
"Vereador","PB","BOA VISTA","PSDB","45777","ANTONIO  CORREIA FILHO","53","Suplente","1.319","(sem coligação)",
"Vereador","PB","BOA VISTA","PMDB","15678","ANTONIO PEREIRA DA SILVA","7","Suplente","0.174","(sem coligação)",
"Vereador","PB","BOA VISTA","PP","11222","CARLOS ALBERTO GOMES FRUTUOZO","79","Suplente","1.966","(sem coligação)",
"Vereador","PB","BOA VISTA","PL","22222","CARLOS ANTONIO MACEDO DE FARIAS","239","Eleito","5.947","PL / PFL",
"Vereador","PB","BOA VISTA","PFL","25678","DJALMA DE ARAÚJO LIMA","56","Suplente","1.393","PL / PFL",
"Vereador","PB","BOA VISTA","PHS","31111","DORNELO ARAUJO MEIRA","4","Não eleito","0.100","PPS / PHS",
"Vereador","PB","BOA VISTA","PPS","23123","FLAVIO ALEX FARIAS","24","Não eleito","0.597","PPS / PHS",
"Vereador","PB","BOA VISTA","PMDB","15666","FRANCISCO ANDRADE SAMPAIO","14","Suplente","0.348","(sem coligação)",
"Vereador","PB","BOA VISTA","PPS","23555","FRANCISCO DE ASSIS OURIQUES SOARES","1","Não eleito","0.025","PPS / PHS",
"Vereador","PB","BOA VISTA","PMDB","15111","FRANCISCO PEREIRA DE ALMEIDA","43","Suplente","1.070","(sem coligação)",
"Vereador","PB","BOA VISTA","PL","22000","FREDERICO GOEBLELS DE ALMEIDA","50","Suplente","1.244","PL / PFL",
"Vereador","PB","BOA VISTA","PSDB","45650","GENILSON PIRES GONZAGA","246","Eleito","6.121","(sem coligação)",
"Vereador","PB","BOA VISTA","PPS","23468","GEORGE GOMES DE ARAUJO","17","Não eleito","0.423","PPS / PHS",
"Vereador","PB","BOA VISTA","PFL","25555","HIRAM DELMAR GONZAGA LEITE","60","Suplente","1.493","PL / PFL",
"Vereador","PB","BOA VISTA","PSDB","45678","HUMBERTO PEREIRA","186","Eleito por Média","4.628","(sem coligação)",
"Vereador","PB","BOA VISTA","PTB","14111","IZENALDO NASCIMENTO VITORINO","125","Suplente","3.110","(sem coligação)",
"Vereador","PB","BOA VISTA","PTB","14567","JEOVÁ MEDEIROS","33","Suplente","0.821","(sem coligação)",
"Vereador","PB","BOA VISTA","PP","11444","JOAO BATISTA DE ALMEIDA","101","Suplente","2.513","(sem coligação)",
"Vereador","PB","BOA VISTA","PTB","14222","JOSÉ BOLIVAR VITORINO DE ALMEIDA","80","Suplente","1.991","(sem coligação)",
"Vereador","PB","BOA VISTA","PFL","25222","JOSÉ CLÓVES CARVALHO BERTINO","97","Suplente","2.414","PL / PFL",
"Vereador","PB","BOA VISTA","PMDB","15222","JOSE DE ARAUJO SAMPAIO","15","Suplente","0.373","(sem coligação)",
"Vereador","PB","BOA VISTA","PL","22333","JOSE FERNANDO LEITE AIRES","104","Eleito por Média","2.588","PL / PFL",
"Vereador","PB","BOA VISTA","PTB","14555","JOSÉ FERNANDO LEITE SOARES","125","Eleito","3.110","(sem coligação)",
"Vereador","PB","BOA VISTA","PPS","23000","JOSE GARIBALDI PEREIRA VITORINO","12","Não eleito","0.299","PPS / PHS",
"Vereador","PB","BOA VISTA","PTB","14333","JOSÉ LEONARDO CUNHA SILVA","24","Suplente","0.597","(sem coligação)",
"Vereador","PB","BOA VISTA","PMDB","15123","JOSE MARCIO JOVEM PINTO","79","Suplente","1.966","(sem coligação)",
"Vereador","PB","BOA VISTA","PMDB","15333","JOSE ROBERTO DE ALMEIDA","138","Suplente","3.434","(sem coligação)",
"Vereador","PB","BOA VISTA","PFL","25123","JOSEMAR BORBUREMA","71","Suplente","1.767","PL / PFL",
"Vereador","PB","BOA VISTA","PMDB","15555","LINALDO ALBUQUERQUE LEITE","152","Eleito","3.782","(sem coligação)",
"Vereador","PB","BOA VISTA","PP","11333","LUIZ GERMANO DA SILVA","14","Suplente","0.348","(sem coligação)",
"Vereador","PB","BOA VISTA","PTB","14444","LUIZ JOAQUIM MEIRA","61","Suplente","1.518","(sem coligação)",
"Vereador","PB","BOA VISTA","PMDB","15000","MANOEL DO NASCIMENTO BATISTA PEREIRA","141","Eleito por Média","3.508","(sem coligação)",
"Vereador","PB","BOA VISTA","PFL","25630","MARINÉZIO ALMEIDA SAMPAIO","230","Eleito","5.723","PL / PFL",
"Vereador","PB","BOA VISTA","PFL","25789","ORLANDO PEREIRA DE ARAÚJO","26","Suplente","0.647","PL / PFL",
"Vereador","PB","BOA VISTA","PMDB","15234","REGINALDO DA SILVA ARAUJO","100","Suplente","2.488","(sem coligação)",
"Vereador","PB","BOA VISTA","PSDB","45123","RITA IZABEL PINHEIRO GOMES","27","Suplente","0.672","(sem coligação)",
"Vereador","PB","BOA VISTA","PTB","14000","ROSSANDRO ARANHA BATISTA","63","Suplente","1.568","(sem coligação)",
"Vereador","PB","ALAGOINHA","PMDB","15444","ANTÔNIO RIBEIRO DE LIMA","16","Suplente","0.211","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PMDB","15222","ANTÔNIO VASCONCELOS DA SILVA","140","Suplente","1.847","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PSDB","45622","ASSIS SALVIANO BERNARDO","132","Suplente","1.742","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PMDB","15615","CLAUDIO ALVES DE MEIRELES","242","Suplente","3.193","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PHS","31456","DAMIANA MARIA DE BRITO","103","Suplente","1.359","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PPS","23111","DAVI OLIVEIRA E SILVA","269","Eleito","3.549","(sem coligação)",
"Vereador","PB","ALAGOINHA","PMDB","15111","FERNANDO ANTÔNIO DOS SANTOS","43","Suplente","0.567","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PSDB","45123","GERALDO MARCOLINO DA CRUZ","237","Eleito por Média","3.127","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PSDB","45555","GIVANILDO BARBOSA DA SILVA","191","Suplente","2.520","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PT","13333","GRACILIANO MATIAS DE OLIVEIRA","84","Suplente","1.108","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PMDB","15456","GUSTAVO FRANCISCO DE ALMEIDA","213","Suplente","2.810","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PTB","14444","HORÁCIO NEWTON ARAÚJO MONTENEGRO","244","Eleito","3.219","PSDB / PTB / PP",
