Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (AMAPA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
25/04/2009 - 20:40:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","AP","CALCOENE","PT","13113","ALOISIO BRITO SARMENTO","43","Suplente","1.036","(sem coligação)",
"Vereador","AP","CALCOENE","PSB","40222","ANTONIO PERES DE ARAUJO","121","Suplente","2.915","PMDB / PSB / PT do B",
"Vereador","AP","CALCOENE","PT","13151","DILSON FERRAZ TEIXEIRA","17","Suplente","0.410","(sem coligação)",
"Vereador","AP","CALCOENE","PDT","12111","EDILSON FERREIRA DE OLIVEIRA","65","Suplente","1.566","(sem coligação)",
"Vereador","AP","CALCOENE","PSB","40620","EDILSON PITAR GOMES","235","Eleito","5.661","PMDB / PSB / PT do B",
"Vereador","AP","CALCOENE","PDT","12000","ERCIONITO ROCHA DAMASCENO","113","Suplente","2.722","(sem coligação)",
"Vereador","AP","CALCOENE","PDT","12224","ERONILDO JOSE COSTA CORDEIRO","272","Eleito","6.553","(sem coligação)",
"Vereador","AP","CALCOENE","PSB","40640","FRANCISCA NILZA PEREIRA DA SILVA","0","Renúncia/falecimento/cassação antes da eleição","0.000","PMDB / PSB / PT do B",
"Vereador","AP","CALCOENE","PT","13555","GILDOVAL FARIAS BARBOSA","41","Suplente","0.988","(sem coligação)",
"Vereador","AP","CALCOENE","PDT","12333","HELIDO FARIAS DO CARMO","125","Suplente","3.011","(sem coligação)",
"Vereador","AP","CALCOENE","PDT","12345","JOANA CLEIDE ALVES RODRIGUES","131","Suplente","3.156","(sem coligação)",
"Vereador","AP","CALCOENE","PDT","12423","JOAO BATISTA OLIVEIRA DA COSTA","88","Suplente","2.120","(sem coligação)",
"Vereador","AP","CALCOENE","PT","13100","JOAO CLEMENTE SARMENTO","29","Suplente","0.699","(sem coligação)",
"Vereador","AP","CALCOENE","PT","13130","JOAO FGUEIREDO DE OLIVEIRA","103","Suplente","2.481","(sem coligação)",
"Vereador","AP","CALCOENE","PT","13606","JOAQUIM DE OLIVEIRA CHAGAS","139","Suplente","3.349","(sem coligação)",
"Vereador","AP","CALCOENE","PSB","40630","JODOVAL DE ALMEIDA CARDOSO","108","Suplente","2.602","PMDB / PSB / PT do B",
"Vereador","AP","CALCOENE","PDT","12222","JOSE AUGUSTO DA SILVA","143","Eleito por Média","3.445","(sem coligação)",
"Vereador","AP","CALCOENE","PT","13456","JOSENI BARATA ALVES","103","Suplente","2.481","(sem coligação)",
"Vereador","AP","CALCOENE","PSB","40111","JOSENIAS GUIMARAES CAVALCANTE","174","Eleito","4.192","PMDB / PSB / PT do B",
"Vereador","AP","CALCOENE","PT","13002","MAFALDO PAULO DE SOUSA","36","Suplente","0.867","(sem coligação)",
"Vereador","AP","CALCOENE","PT","13125","MANOEL JUVENIL FERREIRA COSTA","202","Eleito","4.866","(sem coligação)",
"Vereador","AP","CALCOENE","PT","13777","MARIA DE LOURDES NORONHA RAMOS","38","Suplente","0.915","(sem coligação)",
"Vereador","AP","CALCOENE","PDT","12969","MARIANO CARVALHO BEZERRA","22","Suplente","0.530","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PSDC","27345","IRAMI BATISTA DE SOUZA","11","Não eleito","0.199","PMDB / PFL / PSDC / PSDB",
"Vereador","AP","PORTO GRANDE","PP","11111","IRIVALDO DE OLIVEIRA COSTA","118","Suplente","2.140","PP / PSC",
"Vereador","AP","PORTO GRANDE","PDT","12321","ISAIAS DE ALMEIDA GUERRA","62","Suplente","1.124","PDT / PL",
"Vereador","AP","PORTO GRANDE","PSDB","45223","IVANILZA OLIVEIRA ALMEIDA","0","Não eleito","0.000","PMDB / PFL / PSDC / PSDB",
"Vereador","AP","PORTO GRANDE","PV","43147","JEAN CARLOS SILVA PESSOA","28","Suplente","0.508","PT / PTB / PV / PT do B",
"Vereador","AP","PORTO GRANDE","PMDB","15125","JOAB FONTENELE DA SILVA","93","Não eleito","1.686","PMDB / PFL / PSDC / PSDB",
"Vereador","AP","PORTO GRANDE","PP","11369","JOÃO MARTINS DA COSTA","130","Suplente","2.357","PP / PSC",
